Carrier Code,Date (YYYY-MM-DD),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,2004-11-06,1942,N223DZ,LGA,07:30:00,07:32:00,2,0,0,0,0,0
DL,2004-11-06,1944,N242DL,LGA,08:30:00,08:28:00,-2,0,0,0,0,0
DL,2004-11-06,1948,N241DL,LGA,10:30:00,10:29:00,-1,0,0,0,0,0
DL,2004-11-06,1952,N242DL,LGA,12:30:00,12:30:00,0,0,0,0,0,0
DL,2004-11-06,1956,N241DL,LGA,14:30:00,14:30:00,0,0,0,0,0,0
DL,2004-11-06,1960,N242DL,LGA,16:30:00,16:30:00,0,0,0,0,0,0
DL,2004-11-06,1964,N241DL,LGA,18:30:00,18:30:00,0,0,0,0,0,0
DL,2004-11-06,1968,N242DL,LGA,20:30:00,20:28:00,-2,0,0,0,0,0
DL,2005-11-06,0209,N3747D,ATL,17:05:00,17:11:00,6,0,0,0,0,0
DL,2005-11-06,0255,N970DL,ATL,18:05:00,18:10:00,5,0,0,0,0,0
DL,2005-11-06,0311,N238WA,CVG,13:59:00,13:55:00,-4,0,0,0,0,0
DL,2005-11-06,0433,N376DA,ATL,07:05:00,06:59:00,-6,0,0,0,0,0
DL,2005-11-06,0492,N3749D,ATL,09:05:00,09:03:00,-2,0,0,0,0,0
DL,2005-11-06,0509,N382DA,CVG,06:45:00,06:42:00,-3,0,0,0,0,0
DL,2005-11-06,0557,N916DE,ATL,16:05:00,16:22:00,17,0,0,29,0,0
DL,2005-11-06,0573,N390DA,SLC,17:00:00,18:32:00,92,92,0,15,0,0
DL,2005-11-06,0820,N387DA,JFK,15:00:00,15:01:00,1,0,0,0,0,0
DL,2005-11-06,0843,N975DL,ATL,12:05:00,12:00:00,-5,0,0,0,0,0
DL,2005-11-06,0870,N374DL,ATL,15:05:00,15:01:00,-4,0,0,18,0,0
DL,2005-11-06,0925,N926DL,ATL,10:05:00,09:59:00,-6,0,0,0,0,0
DL,2005-11-06,1494,N906DL,ATL,14:05:00,14:03:00,-2,0,0,0,0,0
DL,2005-11-06,1515,N936DL,ATL,19:05:00,19:28:00,23,0,0,21,0,0
DL,2005-11-06,1740,N389DA,ATL,08:05:00,08:00:00,-5,0,0,0,0,0
DL,2005-11-06,1792,N919DE,ATL,13:05:00,13:16:00,11,0,0,0,0,0
DL,2005-11-06,1883,N910DE,ATL,20:05:00,20:04:00,-1,0,0,0,0,0
DL,2005-11-06,1897,N371DA,ATL,11:05:00,11:02:00,-3,0,0,0,0,0
DL,2005-11-06,1946,N223DZ,LGA,09:30:00,09:29:00,-1,0,0,15,0,0
DL,2005-11-06,1950,N241DL,LGA,11:30:00,11:31:00,1,0,0,77,0,0
DL,2005-11-06,1954,N223DZ,LGA,13:30:00,13:30:00,0,0,0,0,0,0
DL,2005-11-06,1956,N222DZ,LGA,14:30:00,14:29:00,-1,0,0,0,0,0
DL,2005-11-06,1958,N221DL,LGA,15:30:00,15:32:00,2,0,0,0,0,0
DL,2005-11-06,1960,N241DL,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2005-11-06,1962,N223DZ,LGA,17:30:00,17:29:00,-1,0,0,0,0,0
DL,2005-11-06,1964,N222DZ,LGA,18:30:00,21:34:00,184,0,0,193,0,0
DL,2005-11-06,1968,N221DL,LGA,20:30:00,21:40:00,70,0,0,67,0,0
DL,2006-11-06,0295,N975DL,ATL,07:00:00,06:58:00,-2,0,0,22,0,0
DL,2006-11-06,0428,N397DA,CVG,17:59:00,18:27:00,28,0,0,5,0,28
DL,2006-11-06,0437,N376DA,ATL,06:00:00,06:51:00,51,51,0,11,0,0
DL,2006-11-06,0619,N918DL,ATL,12:59:00,13:14:00,15,0,0,1,0,15
DL,2006-11-06,0627,N3736C,ATL,17:59:00,17:56:00,-3,0,0,0,0,0
DL,2006-11-06,0766,N3757D,ATL,07:59:00,08:02:00,3,0,0,0,0,0
DL,2006-11-06,0773,N904DL,ATL,08:59:00,08:56:00,-3,0,0,0,0,0
DL,2006-11-06,0883,N932DL,ATL,21:02:00,20:49:00,-13,0,0,0,0,0
DL,2006-11-06,0925,N966DL,ATL,16:59:00,16:56:00,-3,0,0,0,0,0
DL,2006-11-06,1001,N974DL,ATL,14:00:00,14:01:00,1,0,0,0,0,0
DL,2006-11-06,1067,N917DL,ATL,09:59:00,10:10:00,11,11,0,14,0,0
DL,2006-11-06,1137,N385DN,ATL,19:59:00,20:12:00,13,0,0,47,0,1
DL,2006-11-06,1193,N911DL,ATL,11:00:00,10:58:00,-2,0,0,0,0,0
DL,2006-11-06,1259,N982DL,ATL,11:59:00,11:56:00,-3,0,0,0,0,0
DL,2006-11-06,1268,N978DL,CVG,11:10:00,00:00:00,0,0,0,0,0,0
DL,2006-11-06,1400,N951DL,ATL,14:59:00,15:24:00,25,0,0,2,0,15
DL,2006-11-06,1483,N3761R,CVG,06:45:00,06:41:00,-4,0,0,0,0,0
DL,2006-11-06,1515,N908DL,ATL,18:59:00,19:03:00,4,0,0,0,0,0
DL,2006-11-06,1618,N903DE,ATL,16:00:00,00:00:00,0,0,0,0,0,0
DL,2006-11-06,1724,N697DL,SLC,17:20:00,17:15:00,-5,0,0,0,0,0
DL,2006-11-06,1940,N909DE,LGA,06:50:00,06:47:00,-3,0,0,0,0,0
DL,2006-11-06,1942,N914DE,LGA,07:30:00,07:29:00,-1,0,0,0,0,0
DL,2006-11-06,1944,N913DE,LGA,08:30:00,08:30:00,0,0,0,0,0,0
DL,2006-11-06,1946,N915DE,LGA,09:30:00,09:29:00,-1,0,0,0,0,0
DL,2006-11-06,1948,N909DE,LGA,10:30:00,10:29:00,-1,0,0,0,0,0
DL,2006-11-06,1950,N914DE,LGA,11:30:00,11:28:00,-2,0,0,0,0,0
DL,2006-11-06,1952,N913DE,LGA,12:30:00,12:29:00,-1,0,0,0,0,0
DL,2006-11-06,1954,N915DE,LGA,13:30:00,13:28:00,-2,0,0,0,0,0
DL,2006-11-06,1956,N909DE,LGA,14:30:00,14:27:00,-3,0,0,0,0,0
DL,2006-11-06,1958,N914DE,LGA,15:30:00,15:29:00,-1,0,0,0,0,0
DL,2006-11-06,1960,N913DE,LGA,16:30:00,16:28:00,-2,0,0,0,0,0
DL,2006-11-06,1962,N915DE,LGA,17:30:00,17:28:00,-2,0,0,0,0,0
DL,2006-11-06,1964,N909DE,LGA,18:30:00,18:28:00,-2,0,0,0,0,0
DL,2006-11-06,1966,N914DE,LGA,19:30:00,19:29:00,-1,0,0,0,0,0
DL,2006-11-06,1968,N913DE,LGA,20:30:00,20:32:00,2,0,0,0,0,0
DL,2007-11-06,0024,N905DE,ATL,13:55:00,13:52:00,-3,0,0,0,0,0
DL,2007-11-06,0105,N943DL,ATL,15:55:00,16:00:00,5,0,0,0,0,0
DL,2007-11-06,0116,N909DE,ATL,14:55:00,14:53:00,-2,0,0,0,0,0
DL,2007-11-06,0451,N3752,ATL,06:00:00,05:55:00,-5,0,0,0,0,0
DL,2007-11-06,0453,N999DN,ATL,07:00:00,06:55:00,-5,0,0,0,0,0
DL,2007-11-06,0455,N931DL,ATL,07:55:00,07:50:00,-5,0,0,0,0,0
DL,2007-11-06,0457,N915DL,ATL,10:00:00,09:55:00,-5,0,0,0,0,0
DL,2007-11-06,0459,N917DE,ATL,11:00:00,10:58:00,-2,0,0,0,0,0
DL,2007-11-06,0461,N908DL,ATL,11:55:00,11:50:00,-5,0,0,0,0,0
DL,2007-11-06,0463,N928DL,ATL,12:55:00,12:53:00,-2,0,0,0,0,0
DL,2007-11-06,0465,N390DA,ATL,16:55:00,16:50:00,-5,0,0,0,0,0
DL,2007-11-06,0467,N378DA,ATL,17:55:00,17:52:00,-3,0,0,0,0,0
DL,2007-11-06,0469,N999DN,ATL,18:55:00,18:53:00,-2,0,0,0,0,0
DL,2007-11-06,0471,N968DL,ATL,20:00:00,19:51:00,-9,0,0,0,0,0
DL,2007-11-06,0573,N647DL,SLC,17:20:00,17:12:00,-8,0,0,0,0,0
DL,2007-11-06,0691,N397DA,CVG,06:40:00,06:35:00,-5,0,0,0,0,0
DL,2007-11-06,1261,N904DE,CVG,17:40:00,17:34:00,-6,0,0,0,0,0
DL,2007-11-06,1272,N958DL,CVG,13:55:00,13:48:00,-7,0,0,0,0,0
DL,2007-11-06,1940,N913DE,LGA,06:50:00,06:49:00,-1,0,0,0,0,0
DL,2007-11-06,1942,N911DE,LGA,07:30:00,07:27:00,-3,0,0,17,0,0
DL,2007-11-06,1944,N914DE,LGA,08:30:00,08:28:00,-2,0,0,55,0,0
DL,2007-11-06,1946,N908DE,LGA,09:30:00,09:27:00,-3,0,0,0,0,0
DL,2007-11-06,1948,N913DE,LGA,10:30:00,10:29:00,-1,0,0,0,0,0
DL,2007-11-06,1950,N911DE,LGA,11:30:00,00:00:00,0,0,0,0,0,0
DL,2007-11-06,1952,N911DE,LGA,12:30:00,12:28:00,-2,0,0,0,0,0
DL,2007-11-06,1954,N908DE,LGA,13:30:00,13:26:00,-4,0,0,0,0,0
DL,2007-11-06,1956,N914DE,LGA,14:30:00,14:27:00,-3,0,0,0,0,0
DL,2007-11-06,1958,N914DL,LGA,15:30:00,15:29:00,-1,0,0,0,0,0
DL,2007-11-06,1960,N911DE,LGA,16:30:00,16:30:00,0,0,0,0,0,0
DL,2007-11-06,1962,N908DE,LGA,17:30:00,17:28:00,-2,0,0,0,0,0
DL,2007-11-06,1964,N914DE,LGA,18:30:00,18:29:00,-1,0,0,18,0,0
DL,2007-11-06,1966,N914DL,LGA,19:30:00,19:29:00,-1,0,0,0,0,0
DL,2007-11-06,1968,N911DE,LGA,20:30:00,20:29:00,-1,0,0,0,0,0
DL,2008-11-06,0343,N631DL,ATL,07:00:00,07:00:00,0,0,0,0,0,0
DL,2008-11-06,0801,N907DA,ATL,06:00:00,05:53:00,-7,0,0,0,0,0
DL,2008-11-06,0805,N976DL,ATL,08:00:00,07:58:00,-2,0,0,0,0,0
DL,2008-11-06,0807,N3766,ATL,09:00:00,08:59:00,-1,0,0,0,0,0
DL,2008-11-06,0809,N625DL,ATL,09:59:00,10:03:00,4,0,0,0,0,0
DL,2008-11-06,0811,N911DE,ATL,11:00:00,10:56:00,-4,0,0,0,0,0
DL,2008-11-06,0813,N940DL,ATL,12:00:00,11:56:00,-4,0,0,0,0,0
DL,2008-11-06,0815,N631DL,ATL,13:00:00,12:55:00,-5,0,0,0,0,0
DL,2008-11-06,0817,N914DE,ATL,13:59:00,14:01:00,2,0,0,0,0,0
DL,2008-11-06,0819,N681DA,ATL,14:59:00,15:10:00,11,0,0,0,0,0
DL,2008-11-06,0821,N988DL,ATL,16:00:00,15:56:00,-4,0,0,0,0,0
DL,2008-11-06,0823,N6710E,ATL,17:00:00,17:09:00,9,0,0,0,0,0
DL,2008-11-06,0825,N629DL,ATL,18:00:00,18:01:00,1,0,0,0,0,0
DL,2008-11-06,0827,N977DL,ATL,19:00:00,18:56:00,-4,0,0,0,0,0
DL,2008-11-06,0829,N954DL,ATL,20:00:00,19:53:00,-7,0,0,0,0,0
DL,2008-11-06,0831,N975DL,ATL,21:00:00,20:58:00,-2,0,0,0,0,0
DL,2008-11-06,1185,N649DL,SLC,16:55:00,16:59:00,4,0,0,0,0,0
DL,2008-11-06,1340,N947DL,LGA,06:50:00,06:49:00,-1,0,0,60,0,0
DL,2008-11-06,1342,N908DE,LGA,07:30:00,00:00:00,0,0,0,0,0,0
DL,2008-11-06,1344,N914DE,LGA,08:30:00,08:31:00,1,0,0,68,0,0
DL,2008-11-06,1346,N909DE,LGA,09:30:00,00:00:00,0,0,0,0,0,0
DL,2008-11-06,1348,N909DE,LGA,10:30:00,10:28:00,-2,0,0,30,0,0
DL,2008-11-06,1350,N908DE,LGA,11:30:00,00:00:00,0,0,0,0,0,0
DL,2008-11-06,1352,N975DL,LGA,12:30:00,12:27:00,-3,0,0,0,0,0
DL,2008-11-06,1354,N908DE,LGA,13:30:00,14:04:00,34,34,0,6,0,0
DL,2008-11-06,1356,N909DE,LGA,14:30:00,14:27:00,-3,0,0,31,0,0
DL,2008-11-06,1358,N911DL,LGA,15:30:00,15:29:00,-1,0,0,0,0,0
DL,2008-11-06,1360,N975DL,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2008-11-06,1362,N908DE,LGA,17:30:00,00:00:00,0,0,0,0,0,0
DL,2008-11-06,1364,N909DE,LGA,18:30:00,18:29:00,-1,0,0,0,0,0
DL,2008-11-06,1366,N911DL,LGA,19:30:00,19:29:00,-1,0,0,0,0,0
DL,2009-11-06,0675,N665DN,ATL,07:00:00,06:58:00,-2,0,0,0,0,0
DL,2009-11-06,1239,N696DL,SLC,17:30:00,17:30:00,0,0,0,0,0,0
DL,2009-11-06,1951,N388DA,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2009-11-06,1955,N925DL,ATL,07:59:00,07:55:00,-4,0,0,0,0,0
DL,2009-11-06,1957,N968DL,ATL,09:00:00,08:59:00,-1,0,0,0,0,0
DL,2009-11-06,1959,N670DN,ATL,10:00:00,10:22:00,22,0,0,0,0,15
DL,2009-11-06,1961,N963DL,ATL,11:00:00,10:56:00,-4,0,0,0,0,0
DL,2009-11-06,1963,N310DE,ATL,12:00:00,12:23:00,23,0,0,0,0,0
DL,2009-11-06,1965,N692DL,ATL,13:00:00,13:04:00,4,0,0,0,0,0
DL,2009-11-06,1967,N657DL,ATL,14:00:00,14:00:00,0,0,0,0,0,0
DL,2009-11-06,1969,N373DA,ATL,15:00:00,15:01:00,1,0,0,0,0,0
DL,2009-11-06,1971,N676DL,ATL,16:00:00,00:00:00,0,0,0,0,0,0
DL,2009-11-06,1973,N6700,ATL,17:00:00,16:58:00,-2,0,0,0,0,0
DL,2009-11-06,1975,N690DL,ATL,17:59:00,18:15:00,16,0,0,0,0,0
DL,2009-11-06,1977,N692DL,ATL,19:00:00,19:03:00,3,0,0,0,0,0
DL,2009-11-06,1979,N675DL,ATL,20:00:00,20:00:00,0,0,0,0,0,0
DL,2009-11-06,1981,N950DL,ATL,21:00:00,20:52:00,-8,0,0,0,0,0
DL,2010-11-06,0629,N359NB,DTW,12:40:00,12:34:00,-6,0,0,0,0,0
DL,2010-11-06,1431,N910DL,MEM,11:40:00,11:43:00,3,0,0,0,0,0
DL,2010-11-06,1439,N903DE,ATL,13:00:00,12:55:00,-5,0,0,0,0,0
DL,2010-11-06,1539,N698DL,ATL,16:00:00,15:56:00,-4,0,0,0,0,0
DL,2010-11-06,1563,N969DL,MSP,18:42:00,00:00:00,0,0,0,0,0,0
DL,2010-11-06,1631,N321NB,MEM,17:20:00,17:15:00,-5,0,0,0,0,0
DL,2010-11-06,1645,N999DN,DTW,09:37:00,09:32:00,-5,0,0,0,0,0
DL,2010-11-06,1739,N324US,ATL,18:00:00,17:59:00,-1,0,0,0,0,0
DL,2010-11-06,1745,N335NB,DTW,11:05:00,11:06:00,1,0,0,0,0,0
DL,2010-11-06,1763,N329NB,MSP,13:59:00,14:28:00,29,0,0,0,0,0
DL,2010-11-06,1945,N323NB,DTW,15:05:00,14:59:00,-6,0,0,0,0,0
DL,2010-11-06,1963,N326NB,MSP,12:04:00,12:04:00,0,0,0,0,0,0
DL,2010-11-06,2039,N619DL,ATL,15:00:00,14:58:00,-2,0,0,17,0,0
DL,2010-11-06,2045,N316US,DTW,17:15:00,17:11:00,-4,0,0,0,0,0
DL,2010-11-06,2063,N907DL,MSP,08:30:00,08:38:00,8,0,0,0,0,0
DL,2010-11-06,2139,N913DL,ATL,17:00:00,16:55:00,-5,0,0,26,0,0
DL,2010-11-06,2179,N696DL,SLC,17:10:00,17:06:00,-4,0,0,0,0,0
DL,2010-11-06,2339,N923DL,ATL,12:00:00,11:58:00,-2,0,0,0,0,0
DL,2010-11-06,2435,N360NB,TPA,09:55:00,09:50:00,-5,0,0,0,0,0
DL,2010-11-06,2439,N647DL,ATL,11:00:00,11:12:00,12,0,0,0,0,0
DL,2010-11-06,2441,N369NB,TPA,16:25:00,16:30:00,5,0,0,0,0,0
DL,2010-11-06,2539,N973DL,ATL,10:00:00,10:02:00,2,0,0,0,0,0
DL,2010-11-06,2665,N942DL,MCO,07:15:00,07:07:00,-8,0,0,0,0,0
DL,2010-11-06,2669,N369NB,MCO,11:00:00,10:58:00,-2,0,0,0,0,0
DL,2010-11-06,2675,N335NB,MCO,16:15:00,16:10:00,-5,0,0,0,0,0
DL,2010-11-06,2683,N323NB,MIA,06:50:00,06:44:00,-6,0,0,24,0,0
DL,2010-11-06,2695,N319NB,MIA,15:40:00,15:34:00,-6,0,0,31,0,0
DL,2010-11-06,2739,N959DL,ATL,07:59:00,07:55:00,-4,0,0,0,0,0
DL,2010-11-06,2839,N332NB,ATL,06:59:00,06:57:00,-2,0,0,0,0,0
DL,2010-11-06,2939,N365NW,ATL,05:45:00,05:39:00,-6,0,0,0,0,0
DL,2011-11-06,0151,N552NW,ATL,12:00:00,12:03:00,3,0,0,0,0,0
DL,2011-11-06,0393,N920DL,ATL,14:00:00,13:57:00,-3,0,0,0,0,0
DL,2011-11-06,0403,N315US,ATL,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2011-11-06,0629,N935DL,DTW,12:45:00,12:42:00,-3,0,0,0,0,0
DL,2011-11-06,0832,N615DL,SLC,17:00:00,16:54:00,-6,0,0,0,0,0
DL,2011-11-06,0839,N926DH,ATL,07:00:00,06:53:00,-7,0,0,0,0,0
DL,2011-11-06,0939,N973DL,ATL,07:59:00,07:54:00,-5,0,0,0,0,0
DL,2011-11-06,1139,N914DN,ATL,10:00:00,10:05:00,5,0,0,0,0,0
DL,2011-11-06,1153,N332NB,MEM,06:20:00,06:16:00,-4,0,0,0,0,0
DL,2011-11-06,1239,N503US,ATL,11:00:00,11:02:00,2,0,0,0,0,0
DL,2011-11-06,1431,N336NW,MEM,12:04:00,12:01:00,-3,0,0,0,0,0
DL,2011-11-06,1439,N319US,ATL,13:00:00,13:01:00,1,0,0,0,0,0
DL,2011-11-06,1463,N903DA,MSP,20:05:00,20:02:00,-3,0,0,0,0,0
DL,2011-11-06,1539,N647DL,ATL,16:00:00,15:57:00,-3,0,0,0,0,0
DL,2011-11-06,1631,N363NW,MEM,17:05:00,16:59:00,-6,0,0,0,0,0
DL,2011-11-06,1645,N900DE,DTW,09:51:00,09:43:00,-8,0,0,0,0,0
DL,2011-11-06,1663,N333NW,MSP,18:45:00,18:44:00,-1,0,0,0,0,0
DL,2011-11-06,1739,N682DA,ATL,18:00:00,18:04:00,4,0,0,0,0,0
DL,2011-11-06,1745,N357NW,DTW,11:10:00,11:07:00,-3,0,0,0,0,0
DL,2011-11-06,1763,N902DA,MSP,14:19:00,14:18:00,-1,0,0,0,0,0
DL,2011-11-06,1839,N319US,ATL,19:00:00,18:57:00,-3,0,0,17,0,0
DL,2011-11-06,1939,N925DL,ATL,20:00:00,19:58:00,-2,0,0,0,0,0
DL,2011-11-06,1963,N367NW,MSP,11:50:00,11:53:00,3,0,0,0,0,0
DL,2011-11-06,2039,N961DL,ATL,15:00:00,14:55:00,-5,0,0,0,0,0
DL,2011-11-06,2045,N317US,DTW,16:15:00,16:11:00,-4,0,0,0,0,0
DL,2011-11-06,2063,N918DE,MSP,08:25:00,08:17:00,-8,0,0,0,0,0
DL,2011-11-06,2139,N614DL,ATL,17:00:00,17:08:00,8,0,0,0,0,0
DL,2011-11-06,2145,N320US,DTW,19:15:00,19:17:00,2,0,0,0,0,0
DL,2011-11-06,2163,N911DA,MSP,06:24:00,06:22:00,-2,0,0,0,0,0
DL,2012-11-06,0151,N958DN,ATL,14:00:00,13:55:00,-5,0,0,0,0,0
DL,2012-11-06,0629,N932DL,DTW,12:40:00,12:36:00,-4,0,0,0,0,0
DL,2012-11-06,0832,N641DL,SLC,16:38:00,16:34:00,-4,0,0,0,0,0
DL,2012-11-06,0839,N910DE,ATL,06:59:00,06:53:00,-6,0,0,0,0,0
DL,2012-11-06,0939,N6705Y,ATL,07:59:00,08:10:00,11,11,0,4,0,0
DL,2012-11-06,1039,N399DA,ATL,09:00:00,08:56:00,-4,0,0,0,0,0
DL,2012-11-06,1139,N950DL,ATL,10:00:00,15:52:00,352,348,0,0,0,0
DL,2012-11-06,1181,N326NB,JFK,17:00:00,16:51:00,-9,0,0,0,0,0
DL,2012-11-06,1239,N658DL,ATL,11:00:00,11:00:00,0,0,0,0,0,0
DL,2012-11-06,1431,N368NW,MEM,12:10:00,12:06:00,-4,0,0,0,0,0
DL,2012-11-06,1439,N673DL,ATL,12:59:00,13:00:00,1,0,0,0,0,0
DL,2012-11-06,1445,N349NW,DTW,05:59:00,06:00:00,1,0,0,0,0,0
DL,2012-11-06,1539,N964DN,ATL,16:00:00,15:52:00,-8,0,0,0,0,0
DL,2012-11-06,1645,N926DL,DTW,09:50:00,09:47:00,-3,0,0,0,0,0
DL,2012-11-06,1663,N552NW,MSP,19:17:00,19:14:00,-3,0,0,0,0,0
DL,2012-11-06,1739,N3773D,ATL,18:00:00,17:57:00,-3,0,0,0,0,0
DL,2012-11-06,1763,N905DA,MSP,14:58:00,14:52:00,-6,0,0,0,0,0
DL,2012-11-06,1938,N666DN,ATL,19:00:00,19:12:00,12,0,0,0,0,0
DL,2012-11-06,1939,N995DL,ATL,20:00:00,19:50:00,-10,0,0,0,0,0
DL,2012-11-06,1945,N993DL,DTW,15:00:00,14:55:00,-5,0,0,0,0,0
DL,2012-11-06,1956,N917DN,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2012-11-06,1963,N982DL,MSP,11:50:00,11:44:00,-6,0,0,0,0,0
DL,2012-11-06,2039,N937DN,ATL,15:00:00,15:12:00,12,0,0,9,0,12
DL,2012-11-06,2045,N676DL,DTW,17:15:00,17:10:00,-5,0,0,0,0,0
DL,2012-11-06,2063,N904DA,MSP,08:30:00,08:26:00,-4,0,0,0,0,0
DL,2012-11-06,2139,N644DL,ATL,17:00:00,16:55:00,-5,0,0,0,0,0
DL,2012-11-06,2163,N341NW,MSP,06:25:00,06:19:00,-6,0,0,0,0,0
DL,2012-11-06,2339,N931DN,ATL,11:59:00,11:56:00,-3,0,0,0,0,0
DL,2012-11-06,2359,N698DL,SLC,07:35:00,07:32:00,-3,0,0,0,0,0
DL,2013-11-06,0151,N961DL,ATL,14:00:00,13:57:00,-3,0,0,0,0,0
DL,2013-11-06,0539,N335NW,ATL,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2013-11-06,0832,N648DL,SLC,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2013-11-06,0872,N396DA,ATL,06:59:00,06:59:00,0,0,0,20,0,0
DL,2013-11-06,0939,N931DN,ATL,07:59:00,07:56:00,-3,0,0,0,0,0
DL,2013-11-06,1139,N945DN,ATL,11:00:00,10:56:00,-4,0,0,0,0,0
DL,2013-11-06,1239,N976DL,ATL,12:00:00,12:28:00,28,0,0,5,0,28
DL,2013-11-06,1351,N963DN,ATL,09:00:00,09:01:00,1,0,0,0,0,0
DL,2013-11-06,1444,N3752,DTW,09:44:00,09:42:00,-2,0,0,0,0,0
DL,2013-11-06,1539,N936DN,ATL,16:00:00,16:01:00,1,0,0,0,0,0
DL,2013-11-06,1545,N993DL,DTW,06:59:00,06:52:00,-7,0,0,0,0,0
DL,2013-11-06,1663,N926DH,MSP,19:14:00,19:14:00,0,0,0,0,0,0
DL,2013-11-06,1739,N959DL,ATL,18:00:00,17:58:00,-2,0,0,0,0,0
DL,2013-11-06,1744,N327NW,DTW,12:45:00,12:38:00,-7,0,0,0,0,0
DL,2013-11-06,1763,N336NW,MSP,15:00:00,19:34:00,274,262,0,0,0,0
DL,2013-11-06,1839,N924DN,ATL,19:00:00,18:52:00,-8,0,0,0,0,0
DL,2013-11-06,1939,N944DL,ATL,20:00:00,19:55:00,-5,0,0,0,0,0
DL,2013-11-06,1945,N361NW,DTW,14:50:00,14:45:00,-5,0,0,0,0,0
DL,2013-11-06,1963,N905DL,MSP,11:45:00,11:38:00,-7,0,0,0,0,0
DL,2013-11-06,2039,N999DN,ATL,15:00:00,14:56:00,-4,0,0,0,0,0
DL,2013-11-06,2045,N378DA,DTW,17:12:00,17:11:00,-1,0,0,0,0,0
DL,2013-11-06,2063,N3743H,MSP,08:30:00,08:23:00,-7,0,0,0,0,0
DL,2013-11-06,2145,N963DL,DTW,19:00:00,18:50:00,-10,0,0,0,0,0
DL,2013-11-06,2163,N329NW,MSP,06:15:00,06:08:00,-7,0,0,0,0,0
DL,2013-11-06,2239,N903DE,ATL,17:00:00,16:55:00,-5,0,0,0,0,0
DL,2013-11-06,2339,N929DL,ATL,12:59:00,12:54:00,-5,0,0,0,0,0
DL,2013-11-06,2359,N6709,SLC,07:30:00,07:28:00,-2,0,0,0,0,0
DL,2014-11-06,0151,N909DL,ATL,14:00:00,14:01:00,1,0,0,0,0,0
DL,2014-11-06,0691,N667DN,SLC,07:24:00,10:40:00,196,177,0,14,0,0
DL,2014-11-06,0832,N6712B,SLC,16:35:00,16:33:00,-2,0,0,0,0,0
DL,2014-11-06,0839,N961DN,ATL,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2014-11-06,0872,N3773D,ATL,06:59:00,07:25:00,26,0,0,25,0,0
DL,2014-11-06,1139,N633DL,ATL,08:00:00,08:33:00,33,10,0,48,0,0
DL,2014-11-06,1239,N923DN,ATL,09:00:00,09:06:00,6,0,0,0,0,0
DL,2014-11-06,1275,N933DN,DTW,07:30:00,07:26:00,-4,0,0,0,0,0
DL,2014-11-06,1401,N935DN,ATL,18:00:00,17:59:00,-1,0,0,0,0,0
DL,2014-11-06,1439,N376DA,ATL,11:00:00,10:54:00,-6,0,0,0,0,0
DL,2014-11-06,1442,N956DL,DTW,12:55:00,12:52:00,-3,0,0,0,0,0
DL,2014-11-06,1539,N944DN,ATL,12:00:00,11:56:00,-4,0,0,0,0,0
DL,2014-11-06,1639,N939DL,ATL,12:59:00,12:55:00,-4,0,0,0,0,0
DL,2014-11-06,1663,N945DN,MSP,18:49:00,19:15:00,26,0,0,0,0,0
DL,2014-11-06,1763,N346NB,MSP,14:45:00,14:45:00,0,0,0,0,0,0
DL,2014-11-06,1839,N67171,ATL,15:00:00,15:02:00,2,0,0,0,0,0
DL,2014-11-06,1932,N904DA,MSP,16:40:00,16:50:00,10,0,0,0,0,0
DL,2014-11-06,1939,N960DN,ATL,16:00:00,16:05:00,5,0,0,0,0,0
DL,2014-11-06,1963,N912DN,MSP,11:30:00,11:33:00,3,0,0,0,0,0
DL,2014-11-06,2039,N931DN,ATL,17:00:00,17:37:00,37,26,0,5,0,11
DL,2014-11-06,2045,N956DL,DTW,17:27:00,17:40:00,13,4,0,18,0,9
DL,2014-11-06,2063,N346NB,MSP,08:30:00,08:28:00,-2,0,0,0,0,0
DL,2014-11-06,2145,N344NB,DTW,19:25:00,19:58:00,33,0,0,2,0,18
DL,2014-11-06,2163,N916DN,MSP,06:30:00,06:31:00,1,0,0,0,0,0
DL,2014-11-06,2239,N934DN,ATL,19:00:00,18:53:00,-7,0,0,0,0,0
DL,2014-11-06,2339,N952DN,ATL,20:00:00,20:34:00,34,0,0,3,0,26
DL,2014-11-06,2543,N965DL,DTW,09:47:00,09:44:00,-3,0,0,0,0,0
DL,2014-11-06,2633,N310NW,DTW,06:00:00,05:56:00,-4,0,0,0,0,0
DL,2015-11-06,0151,N918DH,ATL,15:00:00,16:50:00,110,78,0,0,0,28
DL,2015-11-06,0300,N949DL,DTW,09:42:00,10:28:00,46,0,0,0,0,42
DL,2015-11-06,0313,N948DN,MSP,19:11:00,19:05:00,-6,0,0,0,0,0
